,Image,F1,Jaccard,Recall,Precision
680,3194.png,0.9155962445700406,0.8443314955203308,0.8832116788321168,0.9504460822342902
681,2797.png,0.8330596606458676,0.7138836772983115,0.7679112008072654,0.9102870813397129
682,701.png,0.9687292082501664,0.9393548387096774,0.9719626168224299,0.9655172413793104
683,1490.png,0.9358752166377816,0.8794788273615635,0.9473684210526315,0.9246575342465754
684,1030.png,0.9503930604499865,0.9054752066115702,0.9255543822597677,0.9766016713091922
685,15.png,0.25925925925925924,0.14893617021276595,0.14933333333333335,0.9824561403508771
686,826.png,0.9351501387837496,0.8781990521327014,0.9123584441161989,0.9591097308488613
687,2583.png,0.9468226761481146,0.8990154408995534,0.9223381354528896,0.9726426076833528
688,1265.png,0.9567311200291865,0.917051335851168,0.9735669735669735,0.9404676516998995
689,3354.png,0.9414681470302899,0.8894093686354378,0.9495542509241139,0.9335185976913211
690,3082.png,0.8366772923307706,0.7192134107027724,0.7546510316833915,0.9387096774193548
691,1566.png,0.9793915603532876,0.9596153846153846,0.9920477137176938,0.9670542635658915
692,206.png,0.9669504714821935,0.9360155973059199,0.9765162721893491,0.957570262919311
693,869.png,0.24549403826601346,0.1399220313981667,0.4562006183442116,0.16793120890237734
694,3753.png,0.7639312090068688,0.6180329238739868,0.6919910179640718,0.852564841498559
695,3531.png,0.8446310737852429,0.731048805815161,0.7569892473118279,0.9552238805970149
696,612.png,0.9499349804941482,0.9046439628482972,0.9200251889168766,0.9818548387096774
697,1875.png,0.6397618260006616,0.4703307392996109,0.47800296589223923,0.967
698,2091.png,0.9457903836473859,0.8971559061656633,0.9598862778197326,0.9321024933137779
699,1059.png,0.9421547360809833,0.8906356801093643,0.9150280898876404,0.9709388971684053
700,2264.png,0.9805642633228839,0.9618696186961869,0.981425702811245,0.9797043347531947
701,334.png,0.929936305732484,0.8690476190476191,0.901930501930502,0.9597370583401807
702,1760.png,0.0013297872340425532,0.0006653359946773121,0.0006653359946773121,1.0
703,3411.png,0.9096677241609618,0.8343032159264931,0.9441941074523397,0.8775773195876289
704,250.png,0.9355992844364938,0.8789915966386554,0.8887000849617672,0.987724268177526
705,1153.png,0.9461346633416459,0.8977756743965926,0.9489744872436218,0.9433117851815017
706,2852.png,0.9687218153613045,0.9393409361225775,0.9508835298700379,0.9872421780212508
707,2980.png,0.20918599363346976,0.11681056373793804,0.4008714596949891,0.14151668974004
708,2433.png,0.12622549019607843,0.06736429038587312,0.06775201447130406,0.9217002237136466
709,3074.png,0.9552987684354569,0.9144229369815166,0.9652788446766016,0.945522949586155
710,379.png,0.28237810856582585,0.16440062272963155,0.19246658566221142,0.5299431247909
711,2762.png,0.9280797000055969,0.8658103592314118,0.90286398780355,0.9547443574389682
712,2605.png,0.94932947884044,0.903546316111281,0.9388500635324015,0.9600454766931947
713,2523.png,0.8930899608865711,0.806831566548881,0.9675141242937854,0.8292978208232445
714,3945.png,0.8946236559139785,0.8093385214007782,0.8221343873517787,0.9811320754716981
715,46.png,0.8057324840764332,0.6746666666666666,1.0,0.6746666666666666
716,2235.png,0.5946872322193659,0.42317073170731706,0.9455040871934605,0.43375
717,39.png,0.9676025917926566,0.9372384937238494,0.9471458773784355,0.9889624724061811
718,2681.png,0.9531305479938454,0.9104578858111928,0.9749394673123487,0.9322759898124566
719,2361.png,0.6104757747708424,0.4393415844694352,0.5222554144884242,0.7345588235294118
720,1688.png,0.9154713114754099,0.8441190363722249,0.9662070829954041,0.8697980043806279
721,1079.png,0.9268774703557313,0.8637200736648251,0.9305555555555556,0.9232283464566929
722,83.png,0.5494610778443113,0.3787978863936592,0.7511460379829732,0.4331570996978852
723,626.png,0.9730830128930106,0.9475770925110132,0.9777272727272728,0.9684826654660063
724,588.png,0.9045788185948967,0.8257817485641353,0.9219807623797649,0.8878216123499142
725,2789.png,0.9567945244545843,0.9171678512848551,0.9397759103641457,0.9744408945686901
726,2365.png,0.9700683478670751,0.9418764302059497,0.9616822429906542,0.978601997146933
727,1262.png,0.959918080748976,0.9229254571026723,0.9772151898734177,0.9432226534425758
728,1837.png,0.9796675191815857,0.9601453816267703,0.9867971919881496,0.9726401320383419
729,1658.png,0.38224072147069027,0.2362778730703259,0.23852813852813853,0.9616055846422339
730,3002.png,0.8850488354620587,0.793800539083558,0.8191933240611962,0.9624183006535948
731,795.png,0.9746359340341402,0.9505267118133935,0.9781262098335269,0.9711704785700558
732,2362.png,0.8867971091133439,0.7966176843172029,0.9392830470500373,0.8398664440734558
733,344.png,0.9631512071156291,0.928921568627451,0.9727926078028748,0.9536990437845999
734,3533.png,0.9452985341437253,0.8962711864406779,0.9463135289906943,0.9442857142857143
735,3512.png,0.9742277462986656,0.9497505345687812,0.9877687175685693,0.9610530111792283
736,1195.png,0.9074131308225529,0.8305180635254182,0.8523556735235568,0.9700745775512131
737,3542.png,0.8360616844602611,0.7183041174072564,0.8187732342007435,0.8540959767329133
738,2766.png,0.90020132297958,0.8185146443514645,0.8527680906713164,0.9532220733341454
739,3748.png,0.27145299145299145,0.15704113924050633,0.15958729733351198,0.9077743902439024
740,2133.png,0.8818342151675486,0.7886435331230284,0.9615384615384616,0.8143322475570033
741,3660.png,0.9166506993676948,0.8461266360099045,0.9140236912495223,0.9192928516525749
742,946.png,0.7458100558659219,0.5946547884187082,0.653610771113831,0.8682926829268293
743,352.png,0.9381348107109879,0.8834782608695653,0.8868715083798883,0.9956879655037241
744,1426.png,0.5219918916851526,0.3531725494255253,0.3657020364415863,0.9115682607534064
745,993.png,0.4466114090687469,0.28750784682988073,0.6785185185185185,0.3328488372093023
746,2221.png,0.9764337851929094,0.9539527302363489,0.965360824742268,0.9877637130801687
747,1302.png,0.9735062006764374,0.9483800109829764,0.9673715165943145,0.9797191887675507
748,1521.png,0.9225262081309129,0.8561936402467963,0.9342309684101502,0.9111111111111111
749,1307.png,0.9779884862851338,0.9569251159708416,0.9691275167785235,0.987012987012987
750,539.png,0.9726944873776404,0.9468405215646941,0.9864158829676071,0.959349593495935
751,877.png,0.9680811115283515,0.9381368267831149,0.9576523031203567,0.9787395596051632
752,1598.png,0.8740515933232169,0.7762803234501348,0.8421052631578947,0.9085173501577287
753,866.png,0.9430811179277439,0.8922928087713641,0.9476027397260274,0.9386024423337856
754,23.png,0.9783083044538571,0.9575376884422111,0.9741820040899796,0.9824697086878061
755,2829.png,0.5407148615963451,0.3705340699815838,0.38514548238897395,0.9071235347159603
756,3482.png,0.9418748892433103,0.8901356556690672,0.9032970768184908,0.9838948537578674
757,1315.png,0.9523402436418038,0.909016727866177,0.9950870924519875,0.9131147540983606
758,3863.png,0.9578454332552694,0.9191011235955057,0.9359267734553776,0.9808153477218226
759,1339.png,0.972020725388601,0.9455645161290323,0.9791231732776617,0.9650205761316872
760,2984.png,0.9173296437218956,0.8472843450479233,0.8769012753897024,0.9616659759635309
761,3393.png,0.8996282527881041,0.8175675675675675,0.9391979301423027,0.8632580261593341
762,3538.png,0.9210526315789475,0.8536585365853658,0.8728179551122195,0.9749303621169917
763,633.png,0.9410856701826602,0.8887269193391643,0.9481596682218766,0.9341164453524005
764,1839.png,0.8645656455885349,0.7614404498414787,0.8197977716236233,0.9145053523960055
765,2923.png,0.9483936250948647,0.9018522973298051,0.9309659796374472,0.9664862077855118
766,2919.png,0.0,0.0,0.0,0.0
767,3605.png,0.9590145905125009,0.9212565150021129,0.9787488775815624,0.9400603708495041
768,1722.png,0.8374487251668945,0.7203542272035423,0.8852236014283286,0.7945665445665445
769,2194.png,0.9635662237462495,0.9296939619520265,0.9316203895565686,0.9977807367953839
770,843.png,0.9614835948644793,0.9258241758241759,0.980007270083606,0.9436471823591179
771,1501.png,0.9662837535431895,0.9347669216337133,0.9570035460992907,0.9757457065381139
772,2991.png,0.916699372056515,0.8462095824653564,0.8664564592413985,0.9731277991875846
773,2958.png,0.8221897200167154,0.6980663473478801,0.8931003177485247,0.7617111885404568
774,2073.png,0.9032258064516129,0.8235294117647058,0.9585062240663901,0.8539741219963032
775,3927.png,0.9011363636363636,0.8200620475698035,0.9318448883666275,0.8723872387238724
776,1406.png,0.9191176470588235,0.8503401360544217,0.8880994671403197,0.9523809523809523
777,480.png,0.9297163995067818,0.868663594470046,0.9592875318066157,0.9019138755980861
778,437.png,0.886676247177171,0.7964226442928268,0.8021916790490342,0.9910509407985314
779,61.png,0.9554098360655737,0.9146264908976773,0.9327784891165173,0.9791666666666666
780,2741.png,0.9335863377609108,0.8754448398576512,0.924812030075188,0.9425287356321839
781,313.png,0.8698310265772268,0.7696468820435762,0.8137909119796631,0.9341601313149736
782,2785.png,0.9528854983400437,0.9100107933081489,0.9471984271871928,0.9586412734508243
783,3986.png,0.9832664914949523,0.9670837867247007,0.9909407665505227,0.9757101687937423
784,2704.png,0.8298241268268517,0.7091447925486876,0.7106491302503182,0.9970238095238095
785,165.png,0.9627690517742874,0.9282108805384184,0.9676476320405379,0.9579394173258731
786,3579.png,0.6996106239513754,0.5380008763815181,0.5685326198806339,0.9092405167448366
787,2120.png,0.9119804400977994,0.8382022471910112,0.8400900900900901,0.9973262032085561
788,1322.png,0.9504950495049506,0.9056603773584906,0.9253012048192771,0.9770992366412213
789,3153.png,0.5043322378249178,0.3371953655613264,0.3635580443678656,0.8230131643100926
790,858.png,0.9589412962334578,0.9211212516297262,0.9464166108506363,0.9718019257221459
791,602.png,0.0,0.0,0.0,0.0
792,1149.png,0.0,0.0,0.0,0.0
793,3063.png,0.8616884783166538,0.7569882777276826,0.9205043859649122,0.8099372889532079
794,3689.png,0.9329345658872575,0.8742993035501954,0.8977847549276121,0.9709488775702697
795,1918.png,0.8409703504043126,0.7255813953488373,0.8041237113402062,0.8813559322033898
796,744.png,0.0,0.0,0.0,0.0
797,253.png,0.9417971970321517,0.8899968837644125,0.9834710743801653,0.9035115469788042
